farm,method,season,year,month,day,week,location,basin,net_nights,char,trout,filter
11,net,summer,1988,8,15,NA,NA,2,32,11,8,0
12,net,summer,1988,8,15,NA,SBolur,3,5,3,0,0
25,net,summer,1988,8,15,NA,Sydrifloi,2,26,1,3,0
27,net,summer,1988,8,15,NA,V/Bakkana,2,6,2,6,0
29,net,summer,1988,8,15,NA,NA,2,5,0,1,0
29,net,summer,1988,8,15,NA,NA,2,18,4,1,0
30,net,summer,1988,8,15,NA,Ytrifloi,1,8,4,6,0
31,net,summer,1988,8,15,NA,Utfloi,1,12,1,10,0
35,net,summer,1988,8,15,NA,NA,2,10,2,3,0
2,net,summer,1988,8,16,NA,NA,NA,6,0,6,0
11,net,summer,1988,8,16,NA,NA,2,32,7,1,0
12,net,summer,1988,8,16,NA,SBolur,3,5,1,0,0
25,net,summer,1988,8,16,NA,Sydrifloi,2,26,10,2,0
27,net,summer,1988,8,16,NA,V/Bakkana,2,6,0,5,0
29,net,summer,1988,8,16,NA,NA,2,5,1,1,0
29,net,summer,1988,8,16,NA,NA,2,18,9,2,0
30,net,summer,1988,8,16,NA,Ytrifloi,1,8,2,9,0
31,net,summer,1988,8,16,NA,Utfloi,1,12,2,21,0
35,net,summer,1988,8,16,NA,NA,2,10,3,3,0
2,net,summer,1988,8,17,NA,NA,NA,6,0,1,0
5,net,summer,1988,8,17,NA,V/Lond,1,7,1,7,0
11,net,summer,1988,8,17,NA,NA,2,32,8,5,0
25,net,summer,1988,8,17,NA,Sydrifloi,2,26,8,1,0
27,net,summer,1988,8,17,NA,V/Bakkana,2,6,0,5,0
29,net,summer,1988,8,17,NA,NA,2,5,1,0,0
29,net,summer,1988,8,17,NA,NA,2,18,4,1,0
31,net,summer,1988,8,17,NA,Utfloi,1,12,0,10,0
35,net,summer,1988,8,17,NA,NA,2,10,6,0,0
25,net,summer,1988,8,18,NA,Sydrifloi,2,26,7,5,0
29,net,summer,1988,8,18,NA,NA,2,5,1,0,0
29,net,summer,1988,8,18,NA,NA,2,18,3,2,0
31,net,summer,1988,8,18,NA,Framfloi,2,12,2,2,0
2,net,summer,1988,8,19,NA,NA,NA,6,0,4,0
9,net,summer,1988,8,19,NA,NA,2,13,5,1,0
25,net,summer,1988,8,19,NA,Sydrifloi,2,26,7,3,0
31,net,summer,1988,8,19,NA,Utfloi,1,12,2,12,0
35,net,summer,1988,8,19,NA,NA,2,10,1,0,0
18,net,summer,1988,8,20,NA,NA,NA,10,5,0,0
5,net,summer,1988,8,21,NA,V/Lond,1,7,2,0,0
18,net,summer,1988,8,21,NA,NA,NA,10,0,0,0
18,net,summer,1988,8,22,NA,NA,NA,10,0,4,0
11,net,summer,1988,8,23,NA,NA,2,32,11,6,0
25,net,summer,1988,8,23,NA,Sydrifloi,2,26,3,3,0
30,net,summer,1988,8,23,NA,Ytrifloi,1,8,0,18,0
31,net,summer,1988,8,23,NA,Utfloi,1,12,1,15,0
5,net,summer,1988,8,24,NA,V/Lond,1,7,6,0,0
25,net,summer,1988,8,24,NA,Sydrifloi,2,26,10,2,0
27,net,summer,1988,8,24,NA,V/Bakkana,2,6,0,2,0
31,net,summer,1988,8,24,NA,Utfloi,1,12,1,12,0
35,net,summer,1988,8,24,NA,NA,2,10,2,8,0
11,net,summer,1988,8,25,NA,NA,2,32,10,1,0
25,net,summer,1988,8,25,NA,Sydrifloi,2,26,9,4,0
27,net,summer,1988,8,25,NA,V/Bakkana,2,6,0,1,0
30,net,summer,1988,8,25,NA,Ytrifloi,1,8,0,9,0
31,net,summer,1988,8,25,NA,Utfloi,1,12,0,10,0
35,net,summer,1988,8,25,NA,NA,2,10,5,1,0
11,net,summer,1988,8,26,NA,NA,2,32,13,0,0
12,net,summer,1988,8,26,NA,SBolur,3,20,20,20,0
25,net,summer,1988,8,26,NA,Sydrifloi,2,26,5,6,0
30,net,summer,1988,8,26,NA,Ytrifloi,1,8,0,4,0
35,net,summer,1988,8,26,NA,NA,2,10,1,0,0
27,net,summer,1988,8,29,NA,V/Bakkana,2,6,0,5,0
31,net,summer,1988,8,29,NA,Framfloi,2,12,2,12,0
35,net,summer,1988,8,29,NA,NA,2,10,6,2,0
31,net,summer,1988,8,30,NA,Utfloi,1,12,2,8,0
27,net,summer,1988,8,31,NA,V/Bakkana,2,6,0,2,0
31,net,summer,1988,8,31,NA,Framfloi,2,12,8,3,0
35,net,summer,1988,8,31,NA,NA,2,10,1,0,0
29,net,summer,1988,8,121,NA,NA,2,18,5,0,0
19,net,summer,1988,9,NA,NA,NA,NA,NA,25,0,0
27,net,summer,1988,9,1,NA,V/Bakkana,2,6,0,8,0
30,net,summer,1988,9,1,NA,Ytrifloi,1,8,3,3,0
31,net,summer,1988,9,1,NA,Framfloi,2,12,2,8,0
5,net,summer,1988,9,2,NA,V/Lond/Skurd,1,7,6,4,0
9,net,summer,1988,9,2,NA,NA,2,13,5,2,0
27,net,summer,1988,9,2,NA,V/Bakkana,2,6,0,6,0
31,net,summer,1988,9,2,NA,Framfloi,2,12,5,5,0
35,net,summer,1988,9,2,NA,NA,2,10,0,3,0
4,net,summer,1988,9,5,NA,Sydrifloi,2,6,1,0,0
5,net,summer,1988,9,5,NA,V/Lond/Skurd,1,7,4,6,0
9,net,summer,1988,9,5,NA,NA,2,13,8,4,0
11,net,summer,1988,9,5,NA,NA,2,32,4,35,0
27,net,summer,1988,9,5,NA,V/Bakkana,2,6,0,3,0
29,net,summer,1988,9,5,NA,NA,2,5,3,2,0
29,net,summer,1988,9,5,NA,NA,2,18,12,7,0
30,net,summer,1988,9,5,NA,Ytrifloi,1,8,1,4,0
31,net,summer,1988,9,5,NA,Utfloi,1,12,2,10,0
35,net,summer,1988,9,5,NA,NA,2,10,5,1,0
2,net,summer,1988,9,6,NA,NA,NA,4,1,4,0
4,net,summer,1988,9,6,NA,Sydrifloi,2,6,2,1,0
9,net,summer,1988,9,6,NA,NA,2,13,6,0,0
11,net,summer,1988,9,6,NA,NA,2,32,4,27,0
12,net,summer,1988,9,6,NA,YtriBolur,3,20,6,5,0
25,net,summer,1988,9,6,NA,Sydrifloi,2,26,16,4,0
27,net,summer,1988,9,6,NA,V/Bakkana,2,6,0,4,0
29,net,summer,1988,9,6,NA,NA,2,5,0,1,0
29,net,summer,1988,9,6,NA,NA,2,18,3,4,0
31,net,summer,1988,9,6,NA,Framfloi,2,12,3,5,0
35,net,summer,1988,9,6,NA,NA,2,10,0,3,0
4,net,summer,1988,9,7,NA,Sydrifloi,2,6,1,0,0
5,net,summer,1988,9,7,NA,V/Lond/Skurd,1,7,2,0,0
11,net,summer,1988,9,7,NA,NA,2,32,12,24,0
25,net,summer,1988,9,7,NA,Sydrifloi,2,26,17,6,0
27,net,summer,1988,9,7,NA,V/Bakkana,2,6,0,2,0
31,net,summer,1988,9,7,NA,Framfloi,2,6,5,0,0
35,net,summer,1988,9,7,NA,NA,2,10,1,0,0
2,net,summer,1988,9,8,NA,NA,NA,4,0,4,0
4,net,summer,1988,9,8,NA,Sydrifloi,2,6,1,0,0
11,net,summer,1988,9,8,NA,NA,2,32,16,17,0
25,net,summer,1988,9,8,NA,Sydrifloi,2,26,7,7,0
27,net,summer,1988,9,8,NA,V/Bakkana,2,6,0,3,0
31,net,summer,1988,9,8,NA,Framfloi,2,12,0,4,0
35,net,summer,1988,9,8,NA,NA,2,10,2,1,0
4,net,summer,1988,9,9,NA,Sydrifloi,2,6,1,0,0
5,net,summer,1988,9,9,NA,V/Lond/Skurd,1,7,0,10,0
11,net,summer,1988,9,9,NA,NA,2,32,12,10,0
25,net,summer,1988,9,9,NA,Sydrifloi,2,26,5,10,0
31,net,summer,1988,9,9,NA,Framfloi,2,12,5,4,0
35,net,summer,1988,9,9,NA,NA,2,10,1,2,0
35,net,summer,1988,9,13,NA,NA,2,10,2,3,0
5,net,summer,1988,9,16,NA,V/Lond/Skurd,1,7,0,8,0
25,net,summer,1988,9,16,NA,Sydrifloi,2,26,11,9,0
29,net,summer,1988,9,16,NA,NA,2,5,1,0,0
29,net,summer,1988,9,16,NA,NA,2,18,6,0,0
11,net,summer,1988,9,19,NA,Bolur,3,9,1,20,0
2,net,summer,1988,9,20,NA,NA,NA,4,0,1,0
11,net,summer,1988,9,20,NA,Bolur,3,32,6,31,0
29,net,summer,1988,9,20,NA,NA,2,5,3,2,0
29,net,summer,1988,9,20,NA,NA,2,18,10,12,0
30,net,summer,1988,9,20,NA,Ytrifloi,1,8,0,7,0
31,net,summer,1988,9,20,NA,Utfloi,1,12,2,13,0
35,net,summer,1988,9,20,NA,NA,2,10,3,0,0
11,net,summer,1988,9,21,NA,NA,3,22,3,14,0
25,net,summer,1988,9,21,NA,Sydrifloi,2,26,24,7,0
2,net,summer,1988,9,22,NA,NA,NA,4,0,0,0
25,net,summer,1988,9,23,NA,Sydrifloi,2,26,10,7,0
29,net,summer,1988,9,23,NA,NA,2,5,0,0,0
29,net,summer,1988,9,23,NA,NA,2,18,4,0,0
30,net,summer,1988,9,23,NA,Ytrifloi,1,8,0,10,0
31,net,summer,1988,9,23,NA,Framfloi,2,12,5,9,0
35,net,summer,1988,9,23,NA,NA,2,10,3,6,0
2,net,summer,1988,9,24,NA,NA,NA,4,0,4,0
11,net,summer,1988,9,27,NA,NA,3,26,4,17,0
29,net,summer,1988,9,27,NA,NA,2,5,2,4,0
29,net,summer,1988,9,27,NA,NA,2,18,12,14,0
30,net,summer,1988,9,27,NA,Ytrifloi,1,8,0,11,0
31,net,summer,1988,9,27,NA,Framfloi,2,12,6,4,0
2,net,summer,1988,9,30,NA,NA,NA,4,2,4,0
11,hook,winter,1988,2,1,5,Strandav,3,NA,3,1,1
11,net,winter,1988,2,1,5,Haeyjarall,3,2,6,0,1
11,net,winter,1988,2,2,5,Haeyjarall,3,2,4,0,1
25,net,winter,1988,2,2,5,Sydrifloi,2,2,2,0,1
31,net,winter,1988,2,2,5,Framfloi,2,2,4,0,1
35,net,winter,1988,2,2,5,NA,2,1,0,2,1
11,net,winter,1988,2,3,5,Haeyjarall,3,2,5,0,1
25,net,winter,1988,2,3,5,Sydrifloi,2,2,2,0,1
35,net,winter,1988,2,3,5,NA,2,1,0,1,1
4,net,winter,1988,2,4,5,Sydrifloi,2,1,1,0,1
11,net,winter,1988,2,4,5,Haeyjarall,3,2,4,0,1
12,net,winter,1988,2,4,5,Strandarvog,3,1,1,5,1
25,net,winter,1988,2,4,5,Sydrifloi,2,2,1,0,1
27,net,winter,1988,2,4,5,V/Bakkana,2,1,1,0,1
31,net,winter,1988,2,4,5,Framfloi,2,4,8,0,1
35,net,winter,1988,2,4,5,NA,2,1,0,1,1
4,net,winter,1988,2,5,6,Sydrifloi,2,1,0,0,1
11,net,winter,1988,2,5,6,Haeyjarall,3,2,3,0,1
12,net,winter,1988,2,5,6,Strandarvog,3,1,1,2,1
25,net,winter,1988,2,5,6,Sydrifloi,2,2,1,0,1
29,net,winter,1988,2,5,6,NA,2,1,1,0,1
31,net,winter,1988,2,5,6,Framfloi,2,2,5,0,1
35,net,winter,1988,2,5,6,NA,2,1,0,2,1
4,net,winter,1988,2,6,6,Sydrifloi,2,1,1,0,1
11,net,winter,1988,2,6,6,Haeyjarall,3,2,5,0,1
35,net,winter,1988,2,6,6,NA,2,1,0,1,1
4,net,winter,1988,2,7,6,Sydrifloi,2,1,1,0,1
11,net,winter,1988,2,7,6,Haeyjarall,3,2,5,0,1
12,net,winter,1988,2,7,6,Strandarvog,3,2,0,1,1
25,net,winter,1988,2,7,6,Sydrifloi,2,4,2,0,1
29,net,winter,1988,2,7,6,NA,2,2,5,0,1
31,net,winter,1988,2,7,6,Framfloi,2,4,4,0,1
35,net,winter,1988,2,7,6,NA,2,1,1,1,1
4,net,winter,1988,2,8,6,Sydrifloi,2,1,0,0,1
11,net,winter,1988,2,8,6,Haeyjarall,3,2,4,0,1
21,net,winter,1988,2,8,6,Bolir,3,1,1,1,1
31,net,winter,1988,2,8,6,Framfloi,2,2,3,0,1
35,net,winter,1988,2,8,6,NA,2,1,2,1,1
4,net,winter,1988,2,9,6,Sydrifloi,2,1,2,0,1
11,net,winter,1988,2,9,6,Haeyjarall,3,2,2,0,1
12,net,winter,1988,2,9,6,Strandarvog,3,2,0,2,1
21,net,winter,1988,2,9,6,Bolir,3,1,4,0,1
25,net,winter,1988,2,9,6,Sydrifloi,2,4,3,0,1
27,net,winter,1988,2,9,6,V/Bakkana,2,5,1,0,1
29,net,winter,1988,2,9,6,NA,2,2,7,0,1
35,net,winter,1988,2,9,6,NA,2,1,0,2,1
4,net,winter,1988,2,10,6,Sydrifloi,2,1,2,0,1
11,net,winter,1988,2,10,6,Haeyjarall,3,2,4,0,1
21,net,winter,1988,2,10,6,Bolir,3,1,1,0,1
29,net,winter,1988,2,10,6,NA,2,1,2,0,1
31,net,winter,1988,2,10,6,Framfloi,2,4,2,0,1
4,net,winter,1988,2,11,6,Sydrifloi,2,1,0,0,1
11,net,winter,1988,2,11,6,Haeyjarall,3,2,4,0,1
12,net,winter,1988,2,11,6,Strandarvog,3,2,0,2,1
21,net,winter,1988,2,11,6,Bolir,3,1,0,0,1
25,net,winter,1988,2,11,6,Sydrifloi,2,4,2,0,1
27,net,winter,1988,2,11,6,V/Bakkana,2,2,1,0,1
29,net,winter,1988,2,11,6,NA,2,1,4,0,1
35,net,winter,1988,2,11,6,NA,2,2,0,1,1
4,net,winter,1988,2,12,7,Sydrifloi,2,1,1,0,1
11,net,winter,1988,2,12,7,Haeyjarall,3,2,5,0,1
21,net,winter,1988,2,12,7,Bolir,3,1,0,0,1
25,net,winter,1988,2,12,7,Sydrifloi,2,2,1,0,1
29,net,winter,1988,2,12,7,NA,2,1,1,0,1
31,net,winter,1988,2,12,7,Framfloi,2,4,4,0,1
35,net,winter,1988,2,12,7,NA,2,1,1,0,1
11,net,winter,1988,2,13,7,Haeyjarall,3,2,5,0,1
12,net,winter,1988,2,13,7,Strandarvog,3,2,0,1,1
25,net,winter,1988,2,13,7,Sydrifloi,2,2,2,0,1
27,net,winter,1988,2,13,7,V/Bakkana,2,2,1,0,1
29,net,winter,1988,2,13,7,NA,2,1,1,0,1
35,net,winter,1988,2,13,7,NA,2,1,0,1,1
4,net,winter,1988,2,14,7,Sydrifloi,2,2,4,0,1
11,net,winter,1988,2,14,7,Haeyjarall,3,2,7,0,1
25,net,winter,1988,2,14,7,Sydrifloi,2,2,4,0,1
35,net,winter,1988,2,14,7,NA,2,1,2,0,1
4,net,winter,1988,2,15,7,Sydrifloi,2,1,1,0,1
11,net,winter,1988,2,15,7,Haeyjarall,3,2,3,0,1
12,net,winter,1988,2,15,7,Strandarvog,3,2,1,2,1
21,net,winter,1988,2,15,7,Bolir,3,3,3,0,1
25,net,winter,1988,2,15,7,Sydrifloi,2,2,3,0,1
27,net,winter,1988,2,15,7,V/Bakkana,2,2,1,0,1
29,net,winter,1988,2,15,7,NA,2,2,2,0,1
31,net,winter,1988,2,15,7,Framfloi,2,6,4,0,1
35,net,winter,1988,2,15,7,NA,2,1,2,0,1
4,net,winter,1988,2,16,7,Sydrifloi,2,1,0,0,1
11,net,winter,1988,2,16,7,Haeyjarall,3,2,5,0,1
21,net,winter,1988,2,16,7,Bolir,3,1,1,0,1
25,net,winter,1988,2,16,7,Sydrifloi,2,2,0,0,1
29,net,winter,1988,2,16,7,NA,2,1,0,0,1
35,net,winter,1988,2,16,7,NA,2,1,1,0,1
11,net,winter,1988,2,17,7,Haeyjarall,3,2,4,0,1
12,net,winter,1988,2,17,7,Strandarvog,3,2,0,1,1
25,net,winter,1988,2,17,7,Sydrifloi,2,2,2,0,1
27,net,winter,1988,2,17,7,V/Bakkana,2,2,1,0,1
31,net,winter,1988,2,17,7,Framfloi,2,4,3,0,1
35,net,winter,1988,2,17,7,NA,2,1,2,0,1
4,net,winter,1988,2,18,7,Sydrifloi,2,2,2,0,1
11,net,winter,1988,2,18,7,Haeyjarall,3,2,5,0,1
21,net,winter,1988,2,18,7,Bolir,3,2,0,0,1
25,net,winter,1988,2,18,7,Sydrifloi,2,2,4,0,1
29,net,winter,1988,2,18,7,NA,2,2,3,0,1
30,net,winter,1988,2,18,7,Ytrifloi,1,4,0,12,1
11,net,winter,1988,2,19,8,Haeyjarall,3,2,3,0,1
12,hook,winter,1988,2,19,8,NA,2,NA,4,3,1
25,net,winter,1988,2,19,8,Sydrifloi,2,2,1,0,1
27,net,winter,1988,2,19,8,V/Bakkana,2,2,2,0,1
31,net,winter,1988,2,19,8,Framfloi,2,4,9,0,1
11,net,winter,1988,2,20,8,Haeyjarall,3,2,5,0,1
12,hook,winter,1988,2,20,8,NA,2,NA,2,5,1
21,net,winter,1988,2,20,8,Bolir,3,2,1,0,1
25,net,winter,1988,2,20,8,Sydrifloi,2,2,3,0,1
4,net,winter,1988,2,21,8,Sydrifloi,2,3,2,0,1
11,net,winter,1988,2,21,8,Haeyjarall,3,2,6,1,1
12,hook,winter,1988,2,21,8,NA,2,NA,3,1,1
27,net,winter,1988,2,21,8,V/Bakkana,2,2,2,0,1
29,net,winter,1988,2,21,8,NA,2,3,2,0,1
35,net,winter,1988,2,21,8,NA,2,4,0,1,1
11,net,winter,1988,2,22,8,Haeyjarall,3,2,3,1,1
25,net,winter,1988,2,22,8,Sydrifloi,2,4,3,0,1
29,net,winter,1988,2,22,8,NA,2,1,1,0,1
4,net,winter,1988,2,23,8,Sydrifloi,2,2,1,0,1
11,net,winter,1988,2,23,8,Haeyjarall,3,2,3,0,1
25,net,winter,1988,2,23,8,Sydrifloi,2,2,4,0,1
31,net,winter,1988,2,23,8,Framfloi,2,8,3,0,1
11,net,winter,1988,2,24,8,Haeyjarall,3,2,7,0,1
21,net,winter,1988,2,24,8,Bolir,3,4,1,1,1
25,net,winter,1988,2,24,8,Sydrifloi,2,2,2,0,1
29,net,winter,1988,2,24,8,NA,2,2,1,0,1
35,net,winter,1988,2,24,8,NA,2,3,0,1,1
4,net,winter,1988,2,25,8,Sydrifloi,2,2,2,0,1
5,net,winter,1988,2,25,8,Hrutavogsat,1,1,1,4,1
25,net,winter,1988,2,25,8,Sydrifloi,2,2,2,0,1
30,net,winter,1988,2,25,8,Ytrifloi,1,2,0,12,1
5,net,winter,1988,2,26,9,Hrutavogsat,1,1,0,2,1
11,hook,winter,1988,2,26,9,Hylvik,3,NA,4,0,1
11,net,winter,1988,2,26,9,Haeyjarall,3,4,3,0,1
25,net,winter,1988,2,26,9,Sydrifloi,2,2,0,0,1
31,net,winter,1988,2,26,9,Framfloi,2,6,3,0,1
4,net,winter,1988,2,27,9,Sydrifloi,2,2,1,0,1
5,net,winter,1988,2,27,9,Hrutavogsat,1,1,0,2,1
11,net,winter,1988,2,27,9,Haeyjarall,3,2,6,0,1
21,net,winter,1988,2,27,9,Bolir,3,3,3,0,1
27,net,winter,1988,2,27,9,V/Bakkana,2,6,2,0,1
29,net,winter,1988,2,27,9,NA,2,3,1,0,1
31,net,winter,1988,2,27,9,Framfloi,2,2,2,0,1
35,net,winter,1988,2,27,9,NA,2,3,3,0,1
4,net,winter,1988,2,28,9,Sydrifloi,2,1,1,0,1
11,net,winter,1988,2,28,9,Haeyjarall,3,2,9,0,1
12,net,winter,1988,2,28,9,Strandarvog,3,11,1,1,1
25,net,winter,1988,2,28,9,Sydrifloi,2,4,4,0,1
31,net,winter,1988,2,28,9,Framfloi,2,2,2,0,1
4,net,winter,1988,2,29,9,Sydrifloi,2,1,4,0,1
11,net,winter,1988,2,29,9,Haeyjarall,3,2,6,1,1
25,net,winter,1988,2,29,9,Sydrifloi,2,2,1,0,1
27,net,winter,1988,2,29,9,V/Bakkana,2,2,0,1,1
29,net,winter,1988,2,29,9,NA,2,2,1,0,1
35,net,winter,1988,2,29,9,NA,2,2,2,0,1
4,net,winter,1988,3,1,9,Sydrifloi,2,1,1,0,1
5,net,winter,1988,3,1,9,Hrutavogsat,1,1,2,0,1
11,net,winter,1988,3,1,9,Haeyjarall,3,2,6,1,1
12,net,winter,1988,3,1,9,Strandarvog,3,1,0,2,1
21,net,winter,1988,3,1,9,Bolir,3,3,3,0,1
25,net,winter,1988,3,1,9,Sydrifloi,2,2,2,1,1
31,net,winter,1988,3,1,9,Framfloi,2,4,5,0,1
4,net,winter,1988,3,2,9,Sydrifloi,2,1,1,0,1
11,net,winter,1988,3,2,9,Haeyjarall,3,2,4,0,1
25,net,winter,1988,3,2,9,Sydrifloi,2,2,2,0,1
29,net,winter,1988,3,2,9,NA,2,2,1,0,1
11,net,winter,1988,3,3,9,Haeyjarall,3,2,6,1,1
12,net,winter,1988,3,3,9,Strandarvog,3,2,0,0,1
21,net,winter,1988,3,3,9,Bolir,3,2,1,0,1
25,net,winter,1988,3,3,9,Sydrifloi,2,2,3,1,1
27,net,winter,1988,3,3,9,V/Nefid,2,3,2,0,1
31,net,winter,1988,3,3,9,Framfloi,2,4,4,0,1
35,net,winter,1988,3,3,9,NA,2,3,1,0,1
4,net,winter,1988,3,4,9,Sydrifloi,2,2,2,0,1
11,net,winter,1988,3,4,9,Haeyjarall,3,2,3,0,1
25,net,winter,1988,3,4,9,Sydrifloi,2,2,1,0,1
4,net,winter,1988,3,5,10,Sydrifloi,2,1,0,0,1
11,net,winter,1988,3,5,10,Haeyjarall,3,2,4,0,1
12,net,winter,1988,3,5,10,Strandarvog,3,2,0,1,1
29,net,winter,1988,3,5,10,NA,2,3,0,0,1
35,net,winter,1988,3,5,10,NA,2,2,3,0,1
4,net,winter,1988,3,6,10,Sydrifloi,2,1,1,0,1
11,net,winter,1988,3,6,10,Haeyjarall,3,2,2,0,1
25,net,winter,1988,3,6,10,Sydrifloi,2,4,2,0,1
4,net,winter,1988,3,7,10,Sydrifloi,2,1,0,0,1
5,net,winter,1988,3,7,10,Hrutavogsat,1,1,0,2,1
11,net,winter,1988,3,7,10,Haeyjarall,3,2,9,0,1
12,net,winter,1988,3,7,10,Strandarvog,3,2,0,0,1
21,net,winter,1988,3,7,10,Bolir,3,4,2,0,1
25,net,winter,1988,3,7,10,Sydrifloi,2,2,2,0,1
27,net,winter,1988,3,7,10,V/Nefid,2,4,2,0,1
31,net,winter,1988,3,7,10,Framfloi,2,8,5,0,1
11,net,winter,1988,3,8,10,Haeyjarall,3,2,2,0,1
25,net,winter,1988,3,8,10,Sydrifloi,2,2,1,0,1
29,hook,winter,1988,3,8,10,NA,NA,NA,6,0,1
29,net,winter,1988,3,8,10,NA,2,3,2,0,1
29,hook,winter,1988,3,8,10,NA,2,NA,6,0,1
4,net,winter,1988,3,9,10,Sydrifloi,2,2,2,0,1
11,net,winter,1988,3,9,10,Haeyjarall,3,2,2,0,1
12,net,winter,1988,3,9,10,Strandarvog,3,2,0,1,1
27,net,winter,1988,3,9,10,V/Nefid,2,2,2,0,1
31,net,winter,1988,3,9,10,Framfloi,2,4,4,0,1
11,net,winter,1988,3,10,10,Haeyjarall,3,2,2,0,1
21,net,winter,1988,3,10,10,Bolir,3,3,4,0,1
4,net,winter,1988,3,11,10,Sydrifloi,2,2,2,0,1
11,net,winter,1988,3,11,10,Haeyjarall,3,2,2,0,1
25,net,winter,1988,3,11,10,Sydrifloi,2,6,3,1,1
27,net,winter,1988,3,11,10,V/Nefid,2,2,1,0,1
29,net,winter,1988,3,11,10,NA,2,2,1,0,1
31,net,winter,1988,3,11,10,Framfloi,2,4,4,0,1
35,net,winter,1988,3,11,10,NA,2,6,1,0,1
11,net,winter,1988,3,12,11,Haeyjarall,3,2,2,0,1
4,net,winter,1988,3,13,11,Sydrifloi,2,2,0,0,1
11,net,winter,1988,3,13,11,Haeyjarall,3,2,2,0,1
29,net,winter,1988,3,13,11,NA,2,3,1,0,1
35,net,winter,1988,3,13,11,NA,2,2,1,0,1
11,net,winter,1988,3,14,11,Haeyjarall,3,2,2,0,1
12,net,winter,1988,3,14,11,Strandarvog,3,5,1,1,1
21,net,winter,1988,3,14,11,Bolir,3,4,1,0,1
25,net,winter,1988,3,14,11,Sydrifloi,2,6,3,0,1
31,net,winter,1988,3,14,11,Framfloi,2,6,5,0,1
4,net,winter,1988,3,15,11,Sydrifloi,2,2,0,0,1
11,net,winter,1988,3,15,11,Haeyjarall,3,2,2,0,1
35,net,winter,1988,3,15,11,NA,2,2,1,0,1
11,net,winter,1988,3,16,11,Haeyjarall,3,2,2,0,1
29,net,winter,1988,3,16,11,NA,2,3,0,0,1
31,net,winter,1988,3,16,11,Framfloi,2,4,2,0,1
4,net,winter,1988,3,17,11,Sydrifloi,2,2,2,0,1
11,net,winter,1988,3,17,11,Haeyjarall,3,2,2,0,1
27,net,winter,1988,3,17,11,V/Nefid,2,6,0,1,1
35,net,winter,1988,3,17,11,NA,2,2,2,0,1
11,net,winter,1988,3,18,11,Haeyjarall,3,2,2,0,1
12,net,winter,1988,3,18,11,Strandarvog,3,4,1,0,1
21,net,winter,1988,3,18,11,Bolir,3,4,2,1,1
31,net,winter,1988,3,18,11,Framfloi,2,4,1,0,1
4,net,winter,1988,3,19,12,Sydrifloi,2,2,1,0,1
11,net,winter,1988,3,19,12,Haeyjarall,3,2,2,0,1
29,net,winter,1988,3,19,12,NA,2,2,2,0,1
4,net,winter,1988,3,20,12,Sydrifloi,2,1,0,0,1
11,net,winter,1988,3,20,12,Haeyjarall,3,2,2,0,1
4,net,winter,1988,3,21,12,Sydrifloi,2,1,1,0,1
11,net,winter,1988,3,21,12,Haeyjarall,3,2,2,0,1
21,net,winter,1988,3,21,12,Bolir,3,3,3,0,1
27,net,winter,1988,3,21,12,V/Nefid,2,4,1,0,1
29,net,winter,1988,3,21,12,NA,2,2,1,0,1
11,net,winter,1988,3,22,12,Haeyjarall,3,2,2,0,1
35,net,winter,1988,3,22,12,NA,2,5,2,0,1
4,net,winter,1988,3,23,12,Sydrifloi,2,2,1,0,1
11,net,winter,1988,3,23,12,Haeyjarall,3,2,2,0,1
12,net,winter,1988,3,23,12,Strandarvog,3,5,0,0,1
29,net,winter,1988,3,23,12,NA,2,3,2,0,1
4,net,winter,1988,3,24,12,Sydrifloi,2,1,0,0,1
11,net,winter,1988,3,24,12,Haeyjarall,3,2,2,0,1
21,net,winter,1988,3,24,12,Bolir,3,3,3,0,1
31,net,winter,1988,3,24,12,Framfloi,2,12,3,0,1
4,net,winter,1988,3,25,12,Sydrifloi,2,1,0,0,1
11,net,winter,1988,3,25,12,Haeyjarall,3,2,2,0,1
4,net,winter,1988,3,26,13,Sydrifloi,2,1,0,0,1
11,net,winter,1988,3,26,13,Haeyjarall,3,2,2,0,1
12,net,winter,1988,3,26,13,Strandarvog,3,3,0,1,1
29,net,winter,1988,3,26,13,NA,2,2,0,0,1
4,net,winter,1988,3,27,13,Sydrifloi,2,1,4,0,1
5,net,winter,1988,3,27,13,Hrutavogsat,1,1,1,0,1
11,net,winter,1988,3,27,13,Haeyjarall,3,2,2,0,1
27,net,winter,1988,3,27,13,V/Nefid,2,6,0,1,1
11,net,winter,1988,3,28,13,Haeyjarall,3,2,2,0,1
12,net,winter,1988,3,28,13,Strandarvog,3,2,1,1,1
21,net,winter,1988,3,28,13,Bolir,3,4,2,1,1
29,net,winter,1988,3,28,13,NA,2,3,2,0,1
4,net,winter,1988,3,29,13,Sydrifloi,2,2,1,0,1
11,net,winter,1988,3,29,13,Haeyjarall,3,2,2,0,1
4,net,winter,1988,3,30,13,Sydrifloi,2,1,1,0,1
11,net,winter,1988,3,30,13,Haeyjarall,3,2,2,0,1
21,net,winter,1988,3,31,13,Bolir,3,3,2,1,1
27,net,winter,1988,3,31,13,V/Nefid,2,4,0,1,1
31,net,winter,1988,3,31,13,Framfloi,2,14,5,0,1
35,net,winter,1988,3,31,13,NA,2,9,0,2,1
4,net,winter,1988,4,1,13,Sydrifloi,2,2,1,0,1
